subject_id,session_id,protocol_version,protocol,timestamp,heart_rate_bpm,eda_microsiemens,movement_mean_g,movement_variability_g,available_signal_count,complete_second
S10,S10,V1,STRESS,2013-02-23 18:08:21+00:00,81.43,25.45519025,0.9648107398827749,0.001657970672535648,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:22+00:00,81.4,25.4026555,0.9650604931608281,0.003039957213897889,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:23+00:00,81.3,25.42283725,0.9673859941722637,0.005715658144897572,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:24+00:00,81.22,25.42059475,0.9671587321432175,0.0067432405868410985,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:25+00:00,81.27,25.40970375,0.9662510996465242,0.007308470439788986,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:26+00:00,81.35,25.395609,0.9671856593510886,0.0068434727182307194,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:27+00:00,81.47,25.4471825,0.9664546913161112,0.0075341991966232855,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:28+00:00,81.6,25.517335,0.9647261099350679,0.007292498975721805,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:29+00:00,81.77,25.761108,0.9638907631805764,0.007381249053554958,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:30+00:00,81.92,25.8972495,0.9651825145170413,0.006461837307286084,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:31+00:00,82.1,26.384135,0.9640376255385381,0.008327894919616798,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:32+00:00,82.28,26.731956500000003,0.9649669134044166,0.00786100776822502,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:33+00:00,82.48,26.673015499999998,0.9632047767058992,0.008507469801339575,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:34+00:00,82.68,26.5836425,0.964642076649118,0.0056151251198679605,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:35+00:00,82.9,26.5144505,0.9652729445068836,0.0018198960564343636,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:36+00:00,83.12,26.4776125,0.9652100028218741,0.0016526992401315534,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:37+00:00,83.37,26.34915875,0.9655194406575632,0.002860631239811438,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:38+00:00,83.6,26.2453715,0.9655488919484554,0.003532731637576234,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:39+00:00,83.82,26.183227,0.9654684301293364,0.0027349245435588656,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:40+00:00,84.02,26.1707335,0.9659347791382903,0.002650701726904328,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:41+00:00,84.18,26.2306355,0.9657568129760793,0.007399110864530207,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:42+00:00,84.32,26.212698,0.9652049480397487,0.006035770247109432,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:43+00:00,84.45,26.410342749999998,0.9645953981405593,0.0037724616708093663,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:44+00:00,84.55,26.476651750000002,0.9636282496867778,0.005778873799478086,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:45+00:00,84.62,26.3398695,0.9657301510878017,0.0036604752812079283,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:46+00:00,84.65,26.25177825,0.966108381994125,0.0027056546354852985,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:47+00:00,84.67,26.44525875,0.9661845935014394,0.004548931014684641,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:48+00:00,84.63,26.874184749999998,0.9637557538340494,0.012242026643335195,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:49+00:00,84.55,26.7422075,0.9639847695744325,0.041068788984362226,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:50+00:00,84.43,26.80146925,0.9669703410609615,0.0052747244854764955,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:51+00:00,84.3,26.68166475,0.9655833958783886,0.006181033885455424,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:52+00:00,84.17,26.58300225,0.9659305402660915,0.004832681751370733,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:53+00:00,84.02,26.5093255,0.9653484318118933,0.006471901353934593,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:54+00:00,83.9,26.48177725,0.9651499892596479,0.0020453994581802405,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:55+00:00,83.8,26.47793325,0.9651694473697439,0.003558748409303277,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:56+00:00,83.72,26.53943675,0.9654338761354598,0.0023394300516991562,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:57+00:00,83.67,26.588448,0.965807324230832,0.006967056782615415,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:58+00:00,83.63,26.559618,0.9650640184988184,0.005083700995611442,3,True
S10,S10,V1,STRESS,2013-02-23 18:08:59+00:00,83.62,26.49202725,0.9648863545884178,0.00897318892747771,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:00+00:00,83.58,26.453267,0.9649597334513649,0.012756557654625354,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:01+00:00,83.53,26.4221955,0.9659986689273588,0.012460192651488417,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:02+00:00,83.48,26.462237000000002,0.9679897368422669,0.004856326194221854,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:03+00:00,83.47,26.50323975,0.9667412351788968,0.00869553473284521,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:04+00:00,83.43,26.46255725,0.9674521229582163,0.015467370652013803,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:05+00:00,83.38,26.409382,0.9676541822492128,0.004963097837321646,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:06+00:00,83.35,26.371582500000002,0.9681161814820165,0.003875204513795724,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:07+00:00,83.35,26.34980025,0.9671313660268677,0.004621451050432694,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:08+00:00,83.37,26.325775,0.9694292687555484,0.0018569858308081953,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:09+00:00,83.38,26.307516,0.9687727251187824,0.0031109094443356167,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:10+00:00,83.4,26.278686,0.9677879096636336,0.004165719682345468,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:11+00:00,83.43,26.25786475,0.9687727251187824,0.003110909444335613,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:12+00:00,83.5,26.218784499999998,0.9660593273182316,0.005138566610921746,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:13+00:00,83.57,26.279646749999998,0.9658753959321652,0.005562176202268081,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:14+00:00,83.62,26.43853175,0.9670130727214579,0.007264404368580535,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:15+00:00,83.63,26.52085775,0.9659256144443448,0.006994910085159119,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:16+00:00,83.67,26.70665,0.967776101455574,0.007529744129689247,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:17+00:00,83.72,26.8863575,0.9654145168671789,0.0035435193348272737,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:18+00:00,83.78,26.8245325,0.9662046936326875,0.0034785868898953762,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:19+00:00,83.85,26.75470025,0.9652410165236331,0.0034364537870660203,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:20+00:00,83.92,26.7290735,0.9652919535682161,0.00869982975663351,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:21+00:00,83.98,26.76270925,0.9645988728296294,0.007901924318247185,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:22+00:00,84.05,26.736121,0.967445284697797,0.0056906582672569895,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:23+00:00,84.18,26.649311,0.9653183730724414,0.006227915448370954,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:24+00:00,84.32,26.72651075,0.9788568512489942,0.053020838276535476,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:25+00:00,84.32,26.81075925,0.9514405613041107,0.059564057282948876,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:26+00:00,84.3,26.705369750000003,0.9577311594113306,0.020877026259865924,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:27+00:00,84.25,26.3309005,0.9569344834724447,0.041933370554315376,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:28+00:00,84.18,26.6316925,0.962627768426904,0.006781895990584919,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:29+00:00,84.1,27.15636825,0.9724756967795486,0.006892655722577213,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:30+00:00,84.05,27.23033625,0.973786965149109,0.026701073016385704,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:31+00:00,84.0,27.059278,0.9986023078002834,0.045609649389469854,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:32+00:00,83.97,26.656619749999997,1.0104998778344674,0.017984559406883358,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:33+00:00,83.95,26.3976755,1.0169341775581724,0.007540588987604589,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:34+00:00,83.93,26.25530175,1.0145655320460305,0.012208555326485935,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:35+00:00,83.92,26.14382575,1.0141072579581618,0.00831627346660484,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:36+00:00,83.92,26.137418750000002,1.0130633162582394,0.008017745307865361,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:37+00:00,83.92,26.034192,1.015986475273517,0.008759938524317069,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:38+00:00,83.9,25.931926,1.0144089844458934,0.010333314529976287,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:39+00:00,83.87,25.842552750000003,1.0143959039406862,0.010132582286316538,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:40+00:00,83.83,25.68334725,1.0212241065488774,0.04097483964829424,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:41+00:00,83.8,24.9617495,1.014163115231764,0.00790374428196991,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:42+00:00,83.8,24.91899575,1.008022600585201,0.005240649360601626,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:43+00:00,83.77,24.7668375,1.0100245092972768,0.014021419158131588,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:44+00:00,83.75,24.72071,1.0080921193712875,0.0056938487414108264,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:45+00:00,83.73,24.6290945,1.0061820058371875,0.004361168985538195,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:46+00:00,83.75,24.53827775,1.0074175356334671,0.01024445226285787,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:47+00:00,83.77,24.484613500000002,1.0138514452636596,0.006746255179209248,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:48+00:00,83.82,24.62780275,1.0040167225882335,0.06031497769019342,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:49+00:00,83.85,25.32693725,0.9613315555463404,0.05589574539389391,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:50+00:00,83.9,25.52041,0.9573344055831557,0.014290898723256732,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:51+00:00,83.95,26.15051275,0.9582397372003154,0.011092404017706564,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:52+00:00,84.02,26.456630750000002,0.9586205950394069,0.015608364715023318,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:53+00:00,84.08,26.495110500000003,0.9619874507659557,0.050542725243799415,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:54+00:00,84.13,26.78865625,0.9716351772938094,0.08168368573488106,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:55+00:00,84.13,27.273115,0.9787888819539443,0.0408990182081569,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:56+00:00,84.12,27.36007125,0.9491685822189437,0.035328935144315614,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:57+00:00,84.07,27.468663499999998,0.9649577088268722,0.01927501673066337,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:58+00:00,84.02,27.9171335,0.9523968861484269,0.10272305767214703,3,True
S10,S10,V1,STRESS,2013-02-23 18:09:59+00:00,83.98,27.82872175,0.9669113620024774,0.03396505651042605,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:00+00:00,83.88,28.1554155,0.9638664322181971,0.015129710116868353,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:01+00:00,83.83,28.0637555,0.9503594777326372,0.05979398264578411,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:02+00:00,83.77,27.45484775,0.9618221669016744,0.009327115275373046,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:03+00:00,83.62,27.044705999999998,0.9513250288929678,0.06690081614633286,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:04+00:00,83.47,26.838248749999998,0.9648156225386093,0.01614900543621694,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:05+00:00,83.35,26.84561675,0.9570243657927139,0.009610247269014981,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:06+00:00,83.25,27.43999475,0.9639465452265257,0.056880891546555866,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:07+00:00,83.2,27.654140249999998,0.9559507926653718,0.007378106952578751,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:08+00:00,83.12,27.465144249999998,0.9525823278784852,0.03230956802278931,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:09+00:00,83.02,27.20503375,0.963086698862765,0.011571753053826357,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:10+00:00,82.9,27.07914275,0.9614813160899655,0.019638674128308373,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:11+00:00,82.82,26.99889675,0.9520650522928104,0.04271594771353304,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:12+00:00,82.7,27.159862,0.9605081086005088,0.009367118847401573,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:13+00:00,82.57,27.52936775,0.9618590834856338,0.05111364631171428,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:14+00:00,82.43,27.57245525,0.9619538206383014,0.01117237044185955,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:15+00:00,82.33,27.492692,0.9580256533886661,0.008601521808376762,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:16+00:00,82.27,27.3841,0.9589184788235808,0.03919485665584041,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:17+00:00,82.2,27.46194025,0.9642516352138699,0.01629521634347159,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:18+00:00,82.2,27.472831499999998,0.9569589667643629,0.03415593380510431,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:19+00:00,82.2,27.4254225,0.9560112973355682,0.01701234287352552,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:20+00:00,82.27,27.365841,0.9602812359197342,0.03725760626822056,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:21+00:00,82.33,27.41228925,0.96059368456625,0.01976283850656978,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:22+00:00,82.38,27.960836,0.9624636948620623,0.024663835395526464,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:23+00:00,82.47,28.600181,0.953829683861236,0.030076952810107666,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:24+00:00,82.55,28.71382625,0.9594938578855041,0.013277856456846673,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:25+00:00,82.65,28.913073,0.956891937937728,0.06417538161363874,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:26+00:00,82.75,28.9297305,0.9599661135320123,0.01176401151242329,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:27+00:00,82.87,28.842599749999998,0.9594202293457571,0.04123541148025255,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:28+00:00,82.97,28.950232,0.9590393994938379,0.009987898107800085,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:29+00:00,83.07,28.69396575,0.9574274830477769,0.02374172091933753,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:30+00:00,83.15,28.45627825,0.9607772762441716,0.010633609590441215,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:31+00:00,83.22,28.41431425,0.9603122728157347,0.012052861885143564,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:32+00:00,83.25,28.29771425,0.9584315920614686,0.032049397021453506,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:33+00:00,83.28,28.352490500000002,0.9588217861514343,0.009462824066878197,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:34+00:00,83.32,29.027596,0.9567232614729183,0.02738953951013847,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:35+00:00,83.33,29.1321985,0.958963365183627,0.045405532442216116,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:36+00:00,83.33,28.90188,0.9607094227366925,0.008625425801170835,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:37+00:00,83.37,28.949928749999998,0.9622446028434976,0.034314419958110555,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:38+00:00,83.43,28.92814625,0.9581635795919226,0.008764162354385766,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:39+00:00,83.55,28.79905225,0.9616949833048167,0.02707954427544927,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:40+00:00,83.68,28.71416425,0.9573893841049598,0.01710125549533956,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:41+00:00,83.85,28.8102645,0.9578914490859749,0.03483655804776672,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:42+00:00,84.02,28.98548675,0.9607327983009235,0.012089949143493674,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:43+00:00,84.2,28.939678999999998,0.9543005323869319,0.03461074935697329,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:44+00:00,84.32,29.01623825,0.9614289780421377,0.01260135782139213,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:45+00:00,84.45,29.024567,0.9584825376576382,0.028150873502158516,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:46+00:00,84.57,28.848063500000002,0.9574150766841012,0.013658007535755579,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:47+00:00,84.67,28.76125325,0.9623041875908284,0.013306015884145886,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:48+00:00,84.75,28.7814345,0.9576233275863357,0.03155267072390813,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:49+00:00,84.83,28.847423,0.9643550243001858,0.01446857333918965,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:50+00:00,84.92,29.032895,0.9587177998059001,0.03314629053136935,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:51+00:00,85.0,29.005667250000002,0.9577082085266364,0.008920686384019522,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:52+00:00,85.07,28.9137315,0.9597490980379414,0.027234169101695113,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:53+00:00,85.17,28.88298,0.9566506720306598,0.01138569614824692,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:54+00:00,85.27,29.067811,0.9570074129981898,0.029829107376579265,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:55+00:00,85.4,29.26994125,0.9588425102774373,0.008016990306076433,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:56+00:00,85.53,29.35867375,0.9572999980077795,0.049852276190558036,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:57+00:00,85.67,29.38366,0.9615896749711751,0.012442776946762558,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:58+00:00,85.8,29.29332575,0.9594735780695051,0.03278571461536386,3,True
S10,S10,V1,STRESS,2013-02-23 18:10:59+00:00,85.93,29.89462325,0.9604917034522392,0.01231973247550195,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:00+00:00,86.15,30.73111775,0.9549023113015555,0.03913944765517394,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:01+00:00,86.33,30.549971749999997,0.9619411718160621,0.012245075224050703,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:02+00:00,86.53,30.11479775,0.9552714426572275,0.010155104777869552,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:03+00:00,86.82,29.7978205,0.9582058132816005,0.043488628922413945,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:04+00:00,87.1,30.02461575,0.9581113687868705,0.006797400874666003,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:05+00:00,87.38,30.19663425,0.9593556095346211,0.03189314792299477,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:06+00:00,87.65,30.072346500000002,0.9587918587720928,0.008368417587274607,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:07+00:00,87.88,29.95158,0.9614437275490995,0.03372806585111646,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:08+00:00,88.12,29.89071725,0.9573029501474828,0.012495649172667858,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:09+00:00,88.4,30.0576105,0.9564245529959707,0.031395816457304326,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:10+00:00,88.7,30.17709525,0.9592125522771058,0.007494135027880555,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:11+00:00,88.97,30.222261,0.9572816579167412,0.024330993653790392,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:12+00:00,89.25,30.540514,0.9623643116230051,0.009847633349462896,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:13+00:00,89.53,30.744414,0.9557103942923715,0.030113874188913443,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:14+00:00,89.85,30.6172415,0.9622226616858883,0.008894856378805755,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:15+00:00,90.1,30.529471,0.9561498311578392,0.022279619327505083,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:16+00:00,90.3,30.42856575,0.9632493361061759,0.023967250984492556,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:17+00:00,90.52,30.43208975,0.9587488445632344,0.015550020804073616,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:18+00:00,90.65,30.64703275,0.9574773139309501,0.04144122279236783,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:19+00:00,90.8,30.72871775,0.9547423816754524,0.0323087543668749,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:20+00:00,90.9,31.085604,0.9646608970902391,0.040787925307171666,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:21+00:00,91.02,31.506307,0.9564247419533711,0.017993939137925446,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:22+00:00,91.15,30.7765535,0.9909677153513092,0.12126040786125422,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:23+00:00,91.27,30.7299985,0.9571603767426714,0.03534224960776938,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:24+00:00,91.4,30.559582,0.9489896084846917,0.04498988842248211,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:25+00:00,91.52,30.61980475,0.9756817828126008,0.03932491817722011,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:26+00:00,91.62,30.90201775,0.966963998545191,0.014071051339618558,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:27+00:00,91.7,30.9385355,0.9653524317158287,0.006464462582153734,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:28+00:00,91.78,30.927324249999998,0.9668074759319532,0.010430080647551649,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:29+00:00,91.87,30.888883749999998,0.9579576676016519,0.1220502468462957,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:30+00:00,91.93,30.795988,0.9627640512079753,0.007125626913974528,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:31+00:00,92.02,30.7879785,0.9662170711240947,0.003322194975139534,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:32+00:00,92.12,30.761712,0.9635306630649589,0.010829121133463154,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:33+00:00,92.2,30.7767675,0.9619948531015774,0.007155866123689449,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:34+00:00,92.28,30.74793775,0.961716377943183,0.005411214958171368,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:35+00:00,92.35,30.750820750000003,0.963038864264892,0.002915288772136251,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:36+00:00,92.4,30.8725465,0.9636602134154678,0.003030243052947793,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:37+00:00,92.37,30.91034575,0.9624202964928205,0.006981762550116117,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:38+00:00,92.32,30.953271,0.9628342585045195,0.008752604776654257,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:39+00:00,92.2,30.94750525,0.9619578224443105,0.012811221860611345,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:40+00:00,92.05,30.94878675,0.9668744100661711,0.0415155876164036,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:41+00:00,91.85,31.000359500000002,0.962763788785338,0.007162133835568586,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:42+00:00,91.63,30.9923515,0.9641707077080205,0.010930969772342094,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:43+00:00,91.42,30.97024875,0.9618851452586904,0.015155928342250807,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:44+00:00,91.27,30.976655,0.9673206546405891,0.011125730867567494,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:45+00:00,91.1,30.96960775,0.9704899618650192,0.040056544375087336,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:46+00:00,90.92,30.9795385,0.9671473044677608,0.011109342724417088,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:47+00:00,90.75,30.96704525,0.9652135762521903,0.005915080482724249,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:48+00:00,90.6,30.95999825,0.9655652580846632,0.00591475541916993,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:49+00:00,90.48,30.9641625,0.964428114859466,0.006932904178345114,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:50+00:00,90.38,30.96256075,0.9679279780515224,0.005372899853573892,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:51+00:00,90.3,30.94462225,0.968124768857239,0.005418084201232611,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:52+00:00,90.22,30.953270500000002,0.968022594694573,0.008256858625423852,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:53+00:00,90.12,30.97088925,0.9709755091067602,0.005003090982534938,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:54+00:00,90.0,30.922518750000002,0.9710814174439804,0.005035341996508383,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:55+00:00,89.87,30.924440999999998,0.97145590574138,0.004754333443467216,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:56+00:00,89.72,30.91931525,0.9713409131111548,0.0069609328013679125,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:57+00:00,89.55,30.925722,0.9701987251645032,0.0047111738436209,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:58+00:00,89.37,30.934371249999998,0.9706052883496155,0.005170549865675142,3,True
S10,S10,V1,STRESS,2013-02-23 18:11:59+00:00,89.17,31.261217000000002,0.9706097055947132,0.005075299040986363,3,True
S10,S10,V1,STRESS,2013-02-23 18:12:00+00:00,88.97,31.47107025,0.9687502747543602,0.005563497760478861,3,True
